token,token_id,count,avg_logprob,avg_entropy
(f,955,931,-0.22165773711322329,0.1822520196000184
 average,5461,931,-0.7912354519236613,0.5523433572243575
L,43,929,-0.19483023593192209,0.16916967368763908
 constant,6783,927,-0.5706783036712433,0.4710474819117733
 fractions,64895,927,-1.577017587236859,1.0271913666346442
 degree,8381,923,-0.45697411943231087,0.38994141791584946
 tan,14197,922,-0.4621663318538873,0.37996004686494905
 certain,3654,920,-1.2767840885597728,1.0086699195530104
/s,2687,916,-0.3810111419602773,0.21331400332482345
 ones,6174,915,-0.7604297692658472,0.689721964942953
 helpful,10950,914,-0.49558295619305165,0.667551453838724
 beyond,7797,913,-2.9434534024043257,0.9881455394289449
 j,502,909,-0.2632151435572978,0.17707864440805055
Which,23085,908,-1.3225912428112283,1.1175005908579554
.e,1734,908,-0.000538220620890546,0.002136378931620113
ation,367,907,-0.01838098826192837,0.024360653390690965
 residue,48132,905,-0.8924737954007986,0.5789555969159248
 present,3042,904,-1.6179705698669484,1.1505404662967256
 suggests,13230,902,-0.6974095008325683,0.9390560835269497
 multiplied,54916,902,-2.2532997058659063,0.9135516490745967
 now,1431,901,-2.161660427655549,1.2318732696156391
 knight,46609,896,-0.4330191846404757,0.37407120138440014
 counts,14579,895,-1.8910964350460628,1.0402895807553936
 corners,23462,892,-0.7544399931559114,0.6106981059093647
{\,35702,892,-0.2827417770308764,0.15306795321221175
 making,3259,889,-1.931111610646457,1.206279888732361
 always,2677,882,-0.9570336709487465,0.7424016412423582
 includes,5646,876,-1.2483448846155105,0.9274923707524391
 method,1714,875,-1.0443139356885638,0.8475341451231923
 quadr,29136,874,-0.9994329203184464,0.6458920688119033
 shaded,91766,874,-0.4832688540015668,0.48654893489721823
 mid,5099,871,-0.7530166137916486,0.597720649012126
 required,2567,869,-2.2657828975738945,1.1922775637294123
 substit,31334,868,-2.310127645044283,1.3141003973473053
 expressed,13302,867,-1.4932688196912631,1.02031988432285
 fourth,11737,864,-0.48405336823176454,0.35895910362187017
 congr,30169,861,-1.0974135157953986,0.7961978604357244
Multiply,95155,861,-0.9103495752077623,0.6852253981445171
 excluded,27444,859,-0.927642760093609,0.6290496519752653
 midpoint,81963,856,-0.7146731956261341,0.46286219667434414
Each,4854,855,-1.7274703028606393,1.245371273107696
 black,3691,854,-0.5042766564344634,0.479008785071641
 absolute,10740,852,-0.8271896896507819,0.6559818347461277
 day,1899,851,-0.3528089418254364,0.2862380900221617
",-",4999,850,-0.26958466067033654,0.15672567005543148
" ]

",10444,849,-0.8407635242273446,0.3962202532692989
_p,620,846,-0.10140783031499696,0.049504250725650754
AB,1867,842,-0.4068937655582564,0.290238695824187
 arrange,30893,842,-2.167793794369188,1.3707731363812634
 AP,10106,839,-0.6072063721689763,0.4563733858175141
 W,467,838,-0.38150426069705756,0.24897782808183058
 complicated,16965,834,-1.5744558649955036,1.0837396489058753
 moves,10797,831,-0.9160603238930914,0.7088067448383061
 possibilities,23607,828,-1.4487542294073796,1.1137853290723718
 counted,29994,827,-0.9672817767315073,0.7554020117675523
 means,3363,826,-0.8489312528120692,0.7879430217258001
BC,4897,825,-0.20464786688486736,0.15507143418445732
 front,4065,822,-0.7829459036933825,0.5359589399041174
Third,36975,821,-0.36247402102880444,0.25966041952249086
\),57758,821,-1.2285519282216713,0.35413553653768154
-ex,10187,819,-0.620486615632771,0.5824560373111813
Take,17814,816,-1.8960434221753888,1.157029208014993
 boxed,73664,815,-2.920049187595859,1.1324150974765146
�,228,813,-0.07381096097376073,0.053602948805089895
 lengths,28316,812,-0.772897654713081,0.5646900490105262
 arithmetic,34784,811,-1.1326276890005635,0.5844080184497922
 remove,4057,811,-0.4937125132792387,0.5201850737067245
\(,44292,808,-2.5213440810099685,0.9383200277196299
 wants,6801,805,-1.8653831277574813,1.0664744961150685
 solve,11625,805,-0.8451509071433025,0.7533973545391367
(N,8204,805,-0.1431857356373568,0.12845670822429361
 Sum,8116,804,-0.41994206407176915,0.42889119461364117
}),5410,802,-0.1267092578726219,0.13777798203173142
 BD,39310,801,-0.7146415516975965,0.5140924767013197
".""",1189,800,-0.6470890164375305,0.6143953853845596
 meters,20044,797,-0.23703816649007378,0.2210193450861801
xy,4130,795,-0.07846220409345327,0.06353203087178229
 fifth,17702,794,-0.8104958279006728,0.5821807876986242
 big,2409,792,-1.2663180226027364,0.6958633576980745
_k,4698,792,-0.09683236299139081,0.08694379390429029
 split,6718,783,-1.733728162325814,1.1204964807054854
’s,748,781,-1.931853974521847,0.8942830455745838
 sense,5530,780,-0.17690104383688707,0.17809376758881487
 sets,7289,780,-0.5023236997616597,0.46395499338992896
h,71,780,-0.32139388490945864,0.1473957784248528
 general,4586,778,-1.1571735008823227,0.8984689359244313
uent,11680,777,-0.00502396703840376,0.004731226565644515
 starts,8471,776,-1.1398241484595328,0.7509493990657256
 assume,9658,776,-0.9121043313409865,1.1321599163959937
 complex,6351,775,-0.6838047086038898,0.7251947816052744
 groups,5203,775,-0.6286303235638526,0.5328239495331242
 bad,3873,773,-1.2072038867957842,0.6870229818688327
 actual,5042,773,-1.2215351139280806,0.9906387087752871
if,333,772,-1.306340950758346,0.9605900895748036
 equ,3232,766,-0.9389545519109184,0.5245968841317817
"!.

",98527,766,-1.0297800965470993,0.6404884278618636
 combination,10601,765,-1.5251563849791983,1.1202976898332826
 needed,4362,765,-1.3589692150066102,0.8589145439634331
on,263,764,-0.0781255291082472,0.05806332880471704
 surface,7329,763,-0.43585072791748247,0.39529670072538803
 perimeter,46342,760,-0.7406180079046049,0.574351606763115
 sometimes,7025,757,-2.6923244834103706,1.3782288162050034
 segments,20632,754,-0.6528355249991784,0.5467092513949153
Sub,3136,754,-0.6528659393363669,0.6632037224440739
 ln,29390,754,-0.4035957199509011,0.3533675876058223
 ensure,5978,753,-0.9259065169578846,1.0614879780398263
"
",198,752,-0.3478293647157385,0.23881506537424124
 max,1932,752,-0.5409743200908316,0.3847013305119695
 bound,6822,752,-0.2202663540523103,0.21548958630003828
 hex,12371,749,-0.49502436659523896,0.45110004399722825
 assuming,25538,748,-1.4860959384530623,1.2524694350951495
ron,2248,748,-0.01385227307916325,0.0028834792029571003
 itself,5086,746,-1.2076204685998666,0.7138160976104378
Ah,24765,746,-2.3485045241286864,1.2830853091487935
 though,3498,745,-0.1860289426457962,0.25224022065233065
 outside,4889,744,-1.2422399299760019,0.7820198780766898
 asks,17064,742,-0.9531815264102905,0.9589473590696597
iscal,15787,741,-0.004194642850744579,0.011122391999707973
Sum,9190,738,-0.62985260974424,0.5613590963525561
�,249,738,-7.568756093177692e-05,0.0005065757380151966
 symmetry,45120,736,-0.7761119453479415,0.5803382628227669
 modulo,59864,734,-2.0602218708485283,1.0047245181548823
 ends,10335,730,-0.8645283842739994,0.5625077072398622
))/,30085,730,-0.09145119859747691,0.10902345668881723
 lie,10246,729,-0.9197101650251119,0.4778567461299471
 saw,5485,728,-0.9611731361556839,0.9627429836398953
 residues,70683,726,-0.9282270761889203,0.7589724973541975
 increases,12703,725,-0.8158848879255097,0.5704241902612407
 longer,5021,724,-0.8910657518147105,0.6315047584721067
 It,1084,721,-1.691395308703556,1.1749687518888308
 much,1753,720,-1.0791412247551813,0.6224709494193424
 probably,4658,719,-3.9227466397557373,1.574941664312413
 beads,54208,719,-0.07671855504058499,0.09480620881280913
 under,1212,718,-1.367387953574943,0.9299014698828163
 Total,10657,718,-0.38548097985700647,0.44133300435908324
oten,65628,717,-1.854128418607193e-05,0.00018802407393952886
 ...,2503,717,-0.9797441951068043,0.5215602459767872
'll,3278,717,-0.7000984793095076,0.656064340759022
 coefficient,35606,715,-0.7188460583453412,0.5561752946982226
 model,1614,715,-2.594488653102955,1.6185467486614948
 regardless,15484,714,-3.0047819634445574,1.29423856334526
 help,1492,713,-0.48818371255802406,0.5948708532234395
 apart,10747,713,-0.5434744506865363,0.33584393517912314
 zeros,17516,712,-0.3511818359407146,0.3340262815923943
 family,2997,711,-0.39560668914462277,0.45313209454553877
 tet,27853,711,-0.5942030430846074,0.4818844818279249
Starting,24617,710,-2.433594193089176,1.3609653607220717
 teams,7263,709,-0.2594954917057613,0.20638463092896936
 carry,6777,708,-0.32356054634697695,0.30482721037762817
≥,144481,707,-1.3351638974698294,0.48366411875464455
 **,3070,706,-0.258347274899145,0.20885830432560465
 verify,10146,705,-1.6020590924202127,1.2933510638297872
’,527,705,-0.2909814530230583,0.13980680814026095
 ~,3968,704,-2.0078219624066893,0.8332659222862937
V,53,703,-0.24693864999421122,0.22206998512064072
 depending,11649,700,-1.988078076498849,1.3005829075404576
K,42,700,-0.22348336407116481,0.15855886971478217
 discrimin,49319,698,-1.08617834990209,0.7925314764921849
 ellipse,57397,698,-0.5298546125690712,0.3840357303875565
 missed,13628,697,-1.30546836770932,1.041672721654818
�,229,695,-0.13566900963405912,0.06523984304944173
Equ,24509,694,-1.0405817586681685,0.5935898774467215
 game,1809,694,-0.45665059910727507,0.5138804234446211
 us,601,691,-0.8424289512910305,0.8478683935405549
 hyp,9751,689,-0.5998087557376036,0.4255347376032388
 contrad,22296,689,-1.3050859559257075,1.049057914833545
Y,56,687,-0.12712609941435346,0.0999190799222264
icts,29995,686,-0.0002938290031588807,0.001408901896447204
points,7706,685,-0.08295156259606354,0.06218360738597647
 U,547,684,-0.33365013846877023,0.22882558576141795
Div,12509,682,-0.8333689790666977,0.748139478768771
 typo,85105,682,-0.5318363558861517,0.7609135244598836
 idea,4522,681,-1.092993479993375,0.9789572112185665
 constraint,21568,678,-0.9118760389915962,0.9283103981552574
 flip,18287,676,-0.5503591713467999,0.5819558751653637
 Now,4695,675,-1.0742295893916378,1.0417119683159721
 triples,88561,673,-1.6109468116802765,0.828582723551661
 incorrect,15114,672,-0.9286550639995507,0.8807239125793179
 mis,5786,672,-2.147111075265067,1.466705322265625
 areas,5671,672,-1.0691838225438481,0.7960946943522209
Looking,22464,671,-3.016644246176707,1.4322138642767326
Number,2833,671,-0.5208718318342275,0.573751405556027
ators,2973,668,-0.01709223061264632,0.0014421679381054625
 rotation,12695,668,-0.7428596644344444,0.7012634903727891
 volume,8123,666,-0.3999257433163869,0.4201464497375193
 analysis,6358,664,-1.15349393293082,1.0804941568029933
 boxes,14697,663,-0.3276851001008783,0.37786799239143615
 reduces,25271,661,-1.4433219481524469,0.8871115403201956
/d,3446,661,-0.1634058730504877,0.11679915920936935
 equivalent,13578,661,-1.221027560565908,1.0283231211096364
for,1958,660,-0.8878660173127145,0.779252993699276
 giving,7086,660,-1.387406940351833,1.071624435078014
 equals,16819,659,-1.391131871386978,0.7315377396996358
"',",516,659,-0.5804783697374312,0.42638263342073907
Term,17249,657,-0.259719748293791,0.2564883781678527
 choosing,18774,656,-2.1235108491851062,1.334862685785061
AC,1706,655,-0.3414813545824007,0.20939248638184926
 via,4566,654,-2.880922510718716,1.1194819616615226
±,37021,654,-0.49891107490667874,0.33197663537588323
 multiples,65060,653,-1.1366803646087646,0.6903497968981496
(\,11520,653,-0.3969050074426905,0.11131719721461238
 containing,8482,652,-0.5095945611321853,0.41012969699922514
 Yes,7414,651,-0.6378393585231447,0.7010302477717949
 minimize,29337,650,-0.6923359748033376,0.6520857018690843
 Z,1863,649,-0.4995153767669513,0.4273540431688122
 knights,70530,649,-0.6189994670576968,0.4469661277321344
(g,3268,647,-0.25037323120388405,0.16546557542696663
 determine,8253,646,-0.5000118670448799,0.5543054222207136
 related,5435,645,-1.6034978289936863,1.241402701444404
 mentions,33845,644,-2.051351701250728,1.2479930427503882
 acceptable,21555,644,-1.4417945435328514,1.0254562093604425
 [-,10055,643,-0.25107687072101315,0.3100618402854558
 intersections,64257,642,-1.3722020562192732,0.923683142736322
 shape,6083,642,-0.8557985879921839,0.7764508159790547
 true,830,641,-0.4954193506895473,0.4713421974929744
(c,1337,641,-0.242823882333574,0.1388655860563987
 necessarily,14312,640,-1.3869451826438308,0.8126667633092438
 information,1995,640,-0.9565420500934124,0.8991734383627772
 centers,18652,639,-0.9960163652617047,0.6298954803992138
 among,4221,637,-1.9509379324770797,0.9849467445164919
",""",1335,636,-0.8037598318648789,0.6525861692128692
Another,14037,636,-2.1266623443027712,1.3669356819968554
 QR,38699,636,-0.5635447190992487,0.39409549937893945
 cm,9961,635,-0.23219498104936495,0.23209330128656158
 checker,40915,634,-0.923909168890222,0.6509847806455209
 calculated,16588,633,-0.9674048845613549,1.0848899249452362
 rec,1395,632,-2.8764403379416166,1.6378938095479072
}(,25547,630,-0.12846171439640106,0.07870376855874109
 whether,3425,628,-2.415423517963689,1.090017913253444
 contradiction,49759,626,-0.4250881226298908,0.4841928649634218
 included,5230,625,-1.1523175312042235,0.9219059451103211
 uses,5711,624,-1.4304354769679217,0.9763010383989567
 decreasing,43549,624,-0.8427179299103909,0.5217980612114144
 test,1273,623,-1.8505139745066292,1.0297443283120855
/x,10776,621,-0.16108011469940825,0.08246331818706777
−,33263,621,-1.3806843696201097,0.332936177123188
 reflection,21844,621,-1.0530190168371523,0.7084832030218005
 well,1632,620,-0.3248203227596898,0.2117851224247246
prime,32338,619,-0.12831553176454658,0.07358116609599556
]/,9769,619,-0.12682782043740515,0.13715721967724875
 hours,4115,619,-0.5429959293328502,0.3907248200382285
 complement,22766,619,-1.0849212496654284,0.7734684067475873
 ordered,11457,618,-1.431264974924353,0.8852363498851319
" ...,",60353,616,-0.4359463911938977,0.36150303870052486
 approaches,19827,615,-0.8085641095308753,0.5291983457115608
ape,2027,613,-0.002073247903322901,0.0022433121136688212
 proceed,10354,611,-2.119100367769282,1.599624558868658
I,40,611,-2.077516621341487,1.0043586384255054
 RS,23229,611,-0.38882197588438294,0.34145509653439693
 determined,10838,610,-0.7608183559824209,0.8342762022721962
-coordinate,80697,610,-0.5054595441114708,0.3222668433348175
 denomin,61165,608,-1.1935364223624532,0.7186658826800627
 change,2297,606,-0.5686479696739625,0.5436179372343687
 close,3265,606,-1.0307124050536958,0.6905974140851805
 sign,1841,606,-0.6254798789622367,0.5506187867213397
 somewhere,14696,604,-2.609990353615868,1.0722342990092095
 round,4778,604,-0.38902811794881,0.4382298260723666
 multiply,30270,603,-1.0808599485489068,0.7527761688675255
 forming,29064,602,-2.191926686668713,1.2116817342878576
 arrangements,27804,602,-0.947694833690542,0.7447090624178763
 DE,3385,602,-0.5525078359632397,0.4827085138960707
 neighbor,9565,602,-0.2567557864806977,0.19537643565366236
 As,1634,601,-1.3467286597075756,1.1215890243327162
 context,2266,600,-0.755174986521403,0.8623820495605469
 defined,4512,600,-0.9159169056018194,0.8413220457235973
 covered,9761,598,-0.7465672592654276,0.6448753430293157
 follows,11017,597,-1.039798912890193,0.878224398023519
 rest,2732,597,-0.8607398379388167,0.7462475851951932
 middle,6149,594,-0.9541195932060781,0.6601791510276923
 together,3786,594,-1.0536572945238365,0.745696496030297
 following,2701,593,-1.9275251001772953,1.312218964242802
 distances,26552,592,-0.9008702678052155,0.7677531984785723
 having,3432,591,-1.4727077847204837,1.1339015302432673
 twice,10917,591,-1.0520771994001772,0.6112546139158775
ating,1095,590,-0.0176689578314959,0.03407119472463757
φ,85034,590,-0.11664240703744404,0.09399118757317379
At,1655,589,-1.1260370364213435,0.7961410845808545
 pass,1494,589,-0.8984287208126437,0.7529603836543863
rah,32507,589,-0.0001573722512288895,0.001354129107832847
 separate,8651,588,-1.7039395090268583,1.1101179475686989
 inequalities,92234,588,-1.3375381807080742,0.9832214044064892
 planes,24730,588,-0.33891430659359006,0.36919732847992254
 towards,6974,586,-1.6748071022001143,0.7110442122501724
gcd,91289,581,-0.2777280723371522,0.20928457037228354
implify,70206,579,-0.07596054184210321,0.11030383595942628
 derivative,31805,579,-0.5630726528085369,0.5208912368040268
 instance,2867,577,-3.010369497527283,0.3145990487401159
ulation,2914,577,-0.002227812333991251,0.0055930308442388495
 passes,16211,577,-0.7390628387857764,0.7215649308007295
 solving,21828,575,-1.4763320976754895,1.2018952643353007
"  
",2303,574,-0.26044216139391324,0.24779504127897817
each,9547,572,-1.025876574374579,0.9254223258345278
Z,57,572,-0.10725404645179536,0.11434573486391722
 interpretation,22845,570,-1.1029330916572035,1.043770725789823
ines,1543,569,-0.02134360412302671,0.0021472797372668116
ts,2576,569,-0.0003634177947086274,0.002128523599770925
 straight,7678,566,-1.1598422299846745,0.718964567246712
_y,4178,564,-0.028760619831423386,0.01892152819815521
 composite,27714,563,-0.816707784710303,0.4839038618643426
 places,7482,563,-0.25909898823150307,0.2485533916915818
 why,3170,563,-1.3463832252190762,1.3458187990883104
 cylinder,34564,563,-0.579989352192379,0.5205689269857444
 BA,33489,562,-0.6961679017416523,0.45235025998059114
-negative,60935,562,-0.01947546217365197,0.02883849597910545
/m,3183,562,-0.11287426906124129,0.06438131617577714
 products,3871,561,-0.8210848780239329,0.6944990899453667
 Case,11538,561,-0.6611764713617144,0.49772749440130276
_j,5374,561,-0.20533603801659298,0.08978306443278791
 whole,4361,560,-0.831892352444785,0.6275888339915712
)},9139,560,-0.18573368596179143,0.14423077146888577
 theorem,57817,559,-0.6357734418725711,0.45678314209410886
 cover,3421,558,-1.157303860324258,0.859872593247335
 look,1401,557,-2.1818501114631257,1.7177556310136615
el,301,557,-0.0012102597919785999,0.0032585279287058104
 contributions,19026,557,-1.134539703278396,0.7799723630510204
 perfect,4727,556,-0.5329263283194398,0.4006770572678702
 match,2432,556,-0.34951631564030544,0.34252004675473346
 meaning,7290,556,-2.900217756092977,1.2880567372274057
Left,5415,555,-0.8482693483163645,0.6355447991172204
 sub,1186,555,-0.5314197890393368,0.45271480083465576
 his,806,555,-0.9595975562258884,0.6547789078172263
Also,13394,554,-2.19568576193028,1.3140582694043321
Perhaps,31476,552,-4.619664288949275,1.5443256765172102
 directions,17961,552,-0.6486405531565348,0.5468090663029663
 consistent,12966,551,-1.2269817601531041,0.9436950129735708
 fractional,68209,551,-1.9791810722402998,1.0917547390054227
((,1188,551,-0.4097242638766225,0.2692722696337693
 matching,12579,550,-0.41943932251496746,0.39411704756996846
ence,763,550,-0.024442337209528143,0.02907002558423714
 arranging,76118,548,-3.3930011387289007,1.7156710659500456
 We,1205,547,-1.9402499852712236,1.2969234264311014
ln,2261,547,-0.23408421672458404,0.18427937191960417
 implies,23945,545,-1.3303189102662814,1.0361414778123208
 corresponds,33210,545,-1.6754925552858124,0.9741797700934454
 variable,3890,544,-1.4701946778770756,0.758242358946625
 simpl,15491,544,-1.4106708729968351,0.9312397171469295
 polynomial,47311,543,-0.6241200036106848,0.5982911121751942
 exist,3000,543,-0.6879691008485264,0.4471796340485743
ates,973,542,-0.06575464432529858,0.036463152756399005
 none,6857,542,-1.6443427521804161,0.9505795403160292
board,2482,541,-0.0034532082058806074,0.006756528977607248
 cut,3931,540,-0.766158253395999,0.604955447078855
 ceiling,22170,540,-1.1138586483619832,0.7327869764080754
"...

",2146,538,-0.7356693394565228,0.6613868514844476
 min,1308,538,-0.7677381027586841,0.5812260407719028
 legs,14201,537,-1.0015712539132968,0.6442700912638305
 numer,7857,536,-2.077064420749892,1.1241812490816436
 wall,7002,536,-0.1632914327418626,0.20666589917451728
 tr,489,533,-0.45910813884484614,0.512670967244219
 structure,5944,533,-2.1054891672188076,1.4044986460043387
 intended,10602,532,-1.4861391910484858,1.2469505658723359
 km,13136,531,-0.14568892890226146,0.15754434735761524
 >=,2604,530,-0.8442402859903732,0.5067833823977776
 &,609,529,-0.46500185554554874,0.28611110030041415
 label,2383,528,-0.7174336111003702,0.6955644584006884
�,112,527,-0.01987006994533358,0.008092678161302628
].,936,527,-0.47889672013342494,0.4894091535564618
 state,1584,526,-1.1517995013483577,0.8795924127215216
 shorter,23327,526,-0.7086066794032833,0.550964380520619
 Hence,31040,525,-1.2134440104166666,1.214936755952381
ally,745,525,-0.046009554862976074,0.04473987784159059
/n,9612,525,-0.0975839208421253,0.06538639556793939
 cycles,24484,523,-1.35861547544855,0.8230305560232348
ically,2673,523,-0.008355982900805501,0.014451644180284013
 math,6888,522,-1.5906904666359853,1.258247930884818
Contin,36139,522,-3.511223997649562,1.3448268261905831
 progression,32724,522,-1.122394725052333,0.5839047551840201
 space,3550,521,-1.026666143118992,0.7222115760114967
're,2299,521,-1.6665900060174104,1.037140976215736
 leaving,9380,520,-0.8988129863372216,0.6066161705897405
uing,7471,520,-0.0003880539765724769,0.0029721820870271098
 prism,93610,520,-0.34486063833420094,0.3400770693764431
 geometric,52484,519,-0.836862968341923,0.5785221270059445
{-,19999,519,-0.06598793495597177,0.06046576582627489
 makes,3643,518,-1.4309860205558276,0.9787443711720839
 theta,18526,518,-0.6444007068527251,0.5615140027060932
 intersects,88184,518,-0.5867471630508835,0.5968982664199409
 known,3881,517,-1.242178342328542,1.0928148488645628
".""

",2217,516,-0.4116951640724212,0.36323055370833524
")
",340,514,-0.22852212840017178,0.22739348488095207
 contains,5610,511,-0.565639562802772,0.5951352570563146
 based,3118,510,-1.879748389300178,1.1222667619293811
 supposed,9966,510,-1.8036724141999787,1.1717114374552873
 range,2088,509,-0.5036556034519069,0.5203903445595243
 away,3123,508,-0.8318285585388424,0.5798695912033752
 did,1521,507,-1.2319434949397101,0.8555957404478716
 double,1990,505,-1.9760884162222985,0.9305468077706819
 lateral,44469,505,-1.2099539957424201,0.7469166584829293
 days,2849,505,-0.36807098577518277,0.21105278304473746
 confusing,30615,504,-1.6434964830913241,1.116988288031684
 lead,2990,503,-1.6789305371271213,1.222085990678245
 net,4179,503,-0.8913116329469927,0.6536131094748647
(p,1295,502,-0.2028629580341962,0.14832797638174014
Set,1649,500,-1.3302439789772034,0.9580928039550781
 may,1231,499,-2.53752513638957,1.2048434970269581
",B",8161,499,-0.972653557398993,0.2758392966343071
 primer,26811,499,-1.0274088060210844,0.530876004385327
 expected,3601,498,-1.0417188872773964,0.8398512076721134
/b,3470,498,-0.09912149638057234,0.1241953187831584
-zero,36929,498,-0.022803003529468215,0.025774305431082487
 otherwise,5937,497,-1.2301964647093528,0.7354376196141694
 Div,8765,496,-0.3360297703935254,0.4491700711509874
" ?

",23754,496,-3.4323622468979127,1.0493253584830993
 contributes,42972,496,-1.0510803194295975,0.8384158649752217
 Stop,14215,495,-0.23242384544526687,0.15525862183233705
 percentage,11414,494,-0.7989896526220839,0.5614672384662215
 car,1803,494,-0.29634254712324876,0.26332287235314644
"].

",29562,493,-0.6584994991217376,0.5292401110666519
 chord,43221,493,-1.266585185368211,0.787949817901209
-tr,10188,492,-0.11580724469045313,0.13340874706826558
 wins,14816,492,-0.36896148130176515,0.32504157806799666
")),",5731,491,-0.9498445215633105,0.6494925046404122
 ε,59147,491,-0.2585527469572856,0.212096307525324
 chain,8781,490,-0.6549343481355784,0.5328349310752689
 results,3059,489,-0.811377053611849,0.7266440461170698
 satisfied,19527,489,-0.34617978834179525,0.46052289618548686
 calculations,28117,489,-1.5918105423816142,1.290591748945552
 EF,43990,489,-0.30496952090039087,0.2546883221936616
plet,10819,489,-0.0015573148103335639,0.002983444496966753
"]

",2533,488,-0.38503425116421747,0.27914418525551066
 satisfies,67901,487,-0.8331152269238075,0.7427775562421497
 rotated,45620,487,-1.2414093609952828,0.8847431542478058
BD,9548,487,-0.20684838343939496,0.14229953005009674
-g,2371,487,-0.06123687819533769,0.04500263982913333
ide,577,486,-0.07007989152468772,0.12765254045802135
 layer,6193,486,-0.3753518099156917,0.39929550214682097
 questions,4755,485,-0.5579674472513887,0.5197453493233194
ize,551,484,-0.10281323696956161,0.10708043773558514
 <=,2651,484,-0.9225179580124941,0.5120736239862836
 frequency,11639,484,-0.5746177794519535,0.445204855491261
 All,2009,483,-1.1264525101545189,0.7873806294447147
 shift,6407,483,-0.9359113982498769,0.7755584539189997
line,1056,483,-0.061452326567276665,0.06675359748857526
ugging,35268,481,-0.00018461504002370853,0.00092853609453272
 directly,5961,480,-1.408759745458762,0.956264399116238
 leg,2472,480,-0.26019746363162993,0.22327548610046505
 functions,5746,480,-0.8302557056148847,0.6216980461031199
 multip,12557,479,-1.6245977891014116,0.7554002647562291
 limit,3930,478,-0.8512004835835062,0.6599675116429269
 trying,4460,477,-2.1941878050878114,1.4772481458492
ω,56871,476,-0.08977454650301893,0.08818530546454321
 radians,50784,475,-0.518188388975043,0.4937949976795598
 far,3041,474,-0.5453497229246148,0.37674107018245173
 enough,3322,474,-0.9969472097948131,0.6879594376318565
 assign,9793,473,-1.349532148298703,1.0973801399260192
number,4082,473,-0.5679691493133158,0.48193844151043236
 contribution,18527,473,-0.9459792705721382,0.7726203825710691
 kg,20972,473,-0.18820870855141897,0.22382483262202976
(d,1500,471,-0.22646753398223035,0.1731339821200462
 swapping,63719,471,-1.2106471481849688,0.888504222699791
 separated,18663,471,-2.5037018146737617,1.1401245790492198
 division,12804,471,-1.5942564063770757,0.8709916805773341
 circumference,74926,471,-1.0146216862773694,0.6138787897908764
 presented,10449,469,-1.9989050110774254,1.4959584055170576
 across,3941,469,-1.6238450429586968,0.8801478033126798
 games,3868,469,-0.377419695162824,0.3288360464928755
Right,5979,468,-0.19758350879718095,0.17983220165802372
oid,588,468,-0.010915220547945071,0.010113893092075625
 extra,4960,467,-0.790644606890464,0.6166491345113554
 swap,14291,467,-0.9317912422359883,0.7517908502697179
 triangular,65494,467,-0.7639137182296981,0.6826630861157396
 very,1602,466,-1.763864116095678,1.1859015599852467
 your,697,466,-0.06688522806495044,0.06407622388632
 Law,7506,465,-0.7318772918434553,0.7180840871667349
 circum,10198,464,-0.5819182367674236,0.5673207728320668
 Person,7357,463,-0.700743971581593,0.5082936935754369
ens,724,462,-0.010006939693962857,0.010576667692723939
 union,11300,461,-1.0521765538772119,0.6728519715223291
 code,2038,461,-0.31122034309743024,0.2516129747903835
Original,18395,460,-1.1604814684909324,1.009919353671696
)|,17935,459,-0.14504278329462786,0.10435142720317009
)-,7287,459,-0.740552766910046,0.3372947992777253
-th,7563,459,-0.04318656251321431,0.07550896905273329
 high,1550,458,-1.1551969085197782,0.8505570612620058
 class,536,458,-0.3900598303199335,0.3889534894378772
cribed,17433,457,-0.0038916522094926895,0.009725863414208244
[(,9697,456,-0.5470523332294664,0.3513684735813162
ominator,30206,456,-0.0005525967531036912,0.002660398583924561
no,2152,456,-0.59408023090739,0.49185008568721905
 turn,2484,456,-0.6740495753392839,0.44984931844335635
times,15136,456,-0.25492513650342036,0.13503537399347915
 connect,4564,455,-0.9012103321788075,0.736234802204174
 removes,28160,455,-0.30758467873374185,0.2754552180950458
 put,2182,454,-1.3879811351519848,0.9773670781551479
 combinations,27459,453,-0.826941850169605,0.8471110180415065
 read,1349,453,-1.1832016932780116,0.7291453829565585
 knowing,14063,453,-0.7164541669765582,0.8433107624517108
 inverse,27949,453,-0.9676118836497629,0.5266663890998096
}\,11035,452,-0.2362461079538396,0.12650421657393465
 student,5458,452,-0.519381811661003,0.42325942965422186
",n",10128,452,-0.3197695634006399,0.20814426963431842
*b,33279,451,-0.32421748548283547,0.23844552335810504
 coloring,34887,451,-1.222185432778758,0.9310248950103963
"%,",13384,450,-0.8704286013709174,0.6626318380567763
�,115,449,-7.561426651238864e-07,1.0093242203718285e-05
most,3562,448,-0.2527549389217581,0.20914552292715274
 removed,6963,447,-0.5369656960702849,0.47315762587041665
 star,6774,447,-0.5341852746020495,0.4394622873139861
 There,2619,445,-2.0968088910820777,1.2711201914240804
 occurs,13666,445,-1.0752535592304187,0.8849003304047196
 Also,7281,445,-1.6537711539964997,1.3215457530503862
 powers,13430,445,-0.5124871345048541,0.43422679723648544
 chains,26179,445,-0.510148524702265,0.49703304902388806
pt,417,445,-0.03323057635446613,0.004393064299205271
 further,4623,444,-1.9012288276676659,1.1386180912219994
 Term,17519,444,-0.3842725391323502,0.40639350105177713
 piles,58772,444,-0.29184626593246116,0.21800879145729113
 highest,8426,443,-1.1384707280260176,0.8005397842511636
